id,follow_id,follow_time
107,2936,2021-06-24 08:00:08
107,3958,2021-06-24 08:00:09
107,3959,2021-06-24 07:47:21
107,3131,2021-06-24 22:28:32
107,87,2021-06-24 22:30:15
107,89,2021-06-24 22:31:44
107,3231,2021-06-24 22:29:03
107,3234,2021-06-24 22:29:30
107,105,2021-06-24 22:29:18
107,579,2021-06-24 22:32:08
107,3491,2021-06-24 22:28:37
107,122,2021-06-24 22:31:09
107,159,2021-06-24 22:28:47
107,3931,2021-06-24 22:31:21
107,3147,2021-06-24 17:17:52
107,2644,2021-06-24 17:21:55
107,3899,2021-06-24 23:01:46
107,3485,2021-06-24 12:33:37
107,3960,2021-06-24 23:33:04
953,366,2021-06-24 14:55:28
109,2988,2021-06-24 14:54:07
2255,153,2021-06-24 10:43:11
1669,3786,2021-06-24 15:19:37
1669,2755,2020-11-07 09:31:54
579,2901,2020-11-07 09:31:59
111,3877,2020-11-07 09:32:01
111,3371,2020-11-07 09:31:55
111,3961,2020-11-07 09:31:57
111,3962,2020-11-07 09:31:58
111,3963,2020-11-07 01:12:25
111,3691,2020-11-07 01:28:44
111,3419,2020-11-07 17:10:34
113,2742,2020-11-07 17:05:48
1672,2782,2020-11-07 13:21:52
114,3964,2020-11-07 17:14:57
2256,3965,2020-11-07 16:43:51
2257,3295,2020-11-07 16:43:53
122,89,2020-11-07 22:05:29
1675,81,2020-11-07 07:45:15
959,38,2020-11-07 07:45:14
959,3089,2020-11-07 00:16:58
959,2831,2020-11-07 00:10:58
123,3840,2020-11-07 00:16:54
123,3841,2020-11-07 22:58:48
123,3966,2020-11-07 22:58:53
123,2744,2020-11-07 22:58:49
123,3370,2020-11-07 22:58:52
123,3305,2020-11-07 10:36:06
123,3967,2020-11-07 10:34:40
123,3372,2020-11-07 16:41:58
123,3968,2020-11-07 07:58:46
123,3969,2020-11-07 08:50:44
123,2794,2020-11-07 08:21:55
123,3970,2020-11-07 08:50:15
123,3062,2020-11-07 22:50:27
123,3971,2021-07-09 23:27:56
123,3843,2021-07-09 22:11:13
123,2828,2021-07-09 12:59:57
2258,3073,2021-07-09 15:53:50
2259,509,2020-09-05 07:34:17
2260,3972,2020-09-05 12:53:57
2261,2752,2020-09-05 07:06:55
2262,3735,2020-09-05 18:56:12
2262,2282,2020-09-05 18:56:11
132,174,2020-09-05 18:56:19
132,441,2020-09-05 22:00:17
137,1252,2020-09-05 07:19:38
137,947,2020-09-05 01:56:15
137,2869,2020-09-05 01:55:25
2263,2820,2020-09-05 16:47:55
2263,1608,2020-09-05 15:29:31
2264,3299,2020-09-05 15:29:27
138,2866,2020-09-05 15:29:33
2265,2782,2020-09-05 18:10:49
139,3735,2020-09-05 09:02:22
140,2752,2020-09-05 09:02:06
2266,1040,2020-09-05 22:03:43
2267,111,2020-09-05 22:39:11
1681,174,2020-09-05 14:28:29
2268,2920,2020-09-05 09:40:21
2269,97,2020-09-05 22:54:28
967,2648,2020-09-05 22:54:06
143,3047,2020-09-05 22:53:56
143,311,2020-09-05 23:08:04
144,2788,2021-06-18 11:03:05
2270,3866,2021-06-18 19:54:37
2271,153,2021-06-18 11:28:45
2272,3973,2021-06-18 15:44:02
2273,314,2021-06-18 20:03:49
147,52,2021-06-18 11:39:32
147,2797,2021-06-18 13:37:20
2274,3397,2021-06-18 00:49:28
1334,3724,2021-07-21 14:31:37
1972,238,2021-07-21 05:47:26
2275,335,2021-07-21 13:12:11
2276,2755,2021-07-21 14:44:36
2277,1252,2021-07-21 06:04:08
2278,2754,2021-07-21 05:57:17
2279,2851,2021-07-21 06:05:56
1688,3591,2021-07-21 10:58:55
153,1260,2021-07-21 10:58:49
153,105,2021-07-21 10:58:48
153,597,2021-07-21 11:00:13
153,174,2021-07-21 12:42:18
153,3627,2021-07-21 19:47:12
153,238,2021-07-21 11:48:27
153,2759,2021-07-21 19:45:32
977,3974,2021-07-21 13:21:11
155,1953,2021-07-21 10:18:56
155,2984,2021-07-21 10:20:13
159,2984,2021-07-21 14:14:26
1337,1621,2021-07-21 06:44:27
1978,78,2021-07-21 14:44:29
1978,2824,2021-07-21 11:15:21
983,765,2021-07-21 06:41:02
2280,2782,2021-07-21 19:46:55
2281,3717,2021-07-21 23:05:12
1695,2897,2021-09-10 06:31:33
2282,2867,2021-09-10 16:35:04
171,509,2021-09-10 00:02:14
171,2930,2021-09-10 22:24:33
171,1297,2021-09-10 22:24:36
171,84,2021-09-10 07:34:50
171,2780,2020-09-06 17:24:40
171,122,2020-09-06 03:44:47
171,3237,2020-09-06 17:00:27
171,2555,2020-09-06 17:00:57
171,3047,2020-09-06 17:01:35
171,2824,2020-09-06 20:04:07
171,3191,2020-09-06 20:04:08
171,332,2020-09-06 19:55:13
171,2831,2020-09-06 16:54:24
171,2760,2020-09-06 16:49:01
608,2817,2020-09-06 16:48:38
608,3290,2020-09-06 17:30:24
608,2752,2020-09-06 09:20:45
172,2751,2020-09-06 23:28:40
172,2794,2020-09-06 14:24:51
612,597,2020-09-06 22:26:57
174,1355,2020-09-06 22:26:56
174,2866,2020-09-06 14:35:53
2283,1402,2020-09-06 08:53:18
178,2770,2020-09-06 21:59:32
178,3975,2020-09-06 22:00:09
179,574,2020-09-06 22:00:55
2284,669,2020-09-06 22:00:29
2284,2866,2020-09-06 08:56:34
613,925,2020-09-06 07:14:18
1355,3405,2020-09-06 17:57:56
2285,238,2020-09-06 13:57:14
185,2762,2020-09-06 17:00:09
185,3413,2020-09-06 08:52:21
2286,2751,2020-09-06 03:42:18
190,46,2020-09-06 14:37:51
190,107,2020-09-06 14:37:29
621,314,2020-09-06 14:37:11
1995,2829,2020-09-06 14:25:26
2287,2757,2020-09-06 14:36:20
2288,3836,2020-09-19 23:24:20
998,2744,2020-09-19 23:24:54
2289,3571,2020-09-19 08:10:24
2290,2817,2020-09-19 08:10:19
2291,3087,2020-09-19 08:06:09
2001,2750,2020-09-19 08:06:20
2002,726,2020-09-19 23:40:16
195,2744,2020-09-19 17:15:44
195,3082,2020-09-19 18:29:49
195,947,2020-09-19 19:29:07
195,105,2020-09-19 13:59:50
195,107,2020-09-19 10:17:45
195,159,2020-09-19 10:28:10
195,2901,2020-09-19 10:28:08
195,2802,2020-09-19 17:44:14
195,637,2020-09-19 17:46:40
195,3976,2020-09-19 07:43:47
2292,2782,2020-09-19 07:43:33
2293,3499,2021-05-22 01:42:53
2294,3405,2021-05-22 22:35:27
2295,452,2021-05-22 16:51:44
2296,1360,2021-05-22 11:34:01
199,3677,2021-05-22 14:01:32
2297,3977,2021-05-22 13:37:31
2298,1462,2021-05-22 20:22:21
1008,1252,2021-05-22 06:23:31
1008,2745,2021-05-22 06:22:58
201,3237,2021-05-22 06:22:33
201,3594,2021-05-22 06:24:24
201,171,2021-05-22 12:43:45
633,3108,2021-05-22 21:39:07
633,2791,2021-05-22 11:02:21
637,2752,2021-05-22 13:24:04
637,174,2021-02-12 23:40:31
2299,2801,2021-02-12 00:18:46
2300,2765,2021-02-12 00:05:04
207,2829,2021-02-12 02:11:05
207,1116,2021-02-12 07:23:38
2301,174,2021-02-12 12:13:17
2302,1633,2020-10-15 13:20:22
2303,2865,2020-10-15 19:25:34
2304,1399,2020-10-15 21:56:57
2305,2870,2020-10-15 19:27:07
1014,2817,2020-10-15 12:43:26
2306,579,2020-10-15 12:43:25
647,2877,2020-10-15 12:43:23
648,366,2020-10-15 12:43:28
649,84,2020-10-15 12:43:24
218,2905,2020-10-15 04:27:53
218,2922,2020-10-15 04:27:54
2307,1633,2020-10-15 10:52:53
2308,2866,2020-10-15 19:31:28
2309,3978,2020-10-15 19:30:16
2310,2871,2020-10-15 19:31:32
2311,1347,2020-10-15 19:36:26
225,97,2020-10-15 19:36:29
227,1915,2020-10-15 19:30:17
2312,948,2020-10-15 19:42:44
2313,153,2020-10-15 19:52:19
2314,686,2020-10-15 19:52:23
2315,52,2020-10-15 19:47:02
1740,2758,2020-10-15 19:28:21
1740,3569,2020-10-15 22:13:52
1027,52,2020-10-15 06:35:06
233,3979,2020-10-15 18:52:14
2012,2752,2020-10-15 13:05:32
663,2905,2020-10-15 13:17:23
1030,2770,2020-10-15 13:17:17
2316,2752,2020-10-15 13:17:16
2317,81,2020-10-15 13:17:13
2318,555,2020-10-15 13:17:19
2319,2820,2020-10-15 13:17:15
237,3980,2020-10-15 14:50:53
237,3755,2020-10-15 19:33:29
237,3719,2020-10-15 07:50:15
237,3011,2020-10-15 07:53:06
237,3981,2020-10-15 07:54:09
237,3982,2020-10-15 07:54:14
237,3072,2020-10-15 13:39:43
237,2919,2020-10-15 13:39:42
237,3983,2020-10-15 14:49:14
237,3984,2020-10-15 14:49:13
237,3985,2020-10-15 14:49:31
237,3986,2020-10-15 08:04:46
237,3987,2020-10-15 20:01:39
237,3988,2020-10-15 13:31:36
237,3279,2020-10-15 13:31:48
237,3391,2020-10-15 13:31:52
237,3989,2020-10-15 13:31:50
237,3990,2020-10-15 13:31:00
237,3836,2020-10-15 13:30:04
237,3870,2020-10-15 13:29:41
237,3371,2020-10-15 18:38:57
237,3991,2020-10-15 01:01:06
237,2818,2020-10-15 12:51:10
237,111,2020-10-15 13:41:59
237,3852,2020-10-15 19:54:31
237,3992,2020-10-15 20:17:12
237,3993,2020-10-15 20:17:13
237,3299,2020-10-15 20:17:14
237,2911,2021-09-16 19:47:58
237,3994,2021-09-16 05:46:28
237,3917,2021-09-16 05:46:05
237,3813,2021-09-16 05:46:14
237,3750,2021-09-16 06:58:05
237,3995,2021-09-16 06:58:18
237,3996,2021-09-16 06:58:14
237,1736,2021-09-16 06:58:12
237,3997,2021-09-16 10:51:27
237,3998,2021-09-16 11:26:16
237,3999,2021-09-16 19:58:01
237,3359,2021-09-16 19:57:56
237,2995,2021-09-16 19:57:52
237,3518,2021-09-16 19:58:00
237,4000,2021-09-16 06:57:23
237,4001,2021-09-16 17:35:07
237,4002,2021-09-16 02:08:17
237,3061,2021-09-16 17:25:25
237,726,2021-09-16 14:29:29
237,2922,2021-09-16 14:29:21
237,320,2021-09-16 14:29:39
237,4003,2021-09-16 14:29:49
237,3831,2021-09-16 14:35:22
237,3603,2021-09-16 14:31:54
237,2760,2021-09-16 14:32:03
237,4004,2021-06-26 06:18:59
237,4005,2021-06-26 06:08:33
237,3815,2021-06-26 06:07:16
237,4006,2021-06-26 22:44:06
237,3379,2021-06-26 13:50:55
237,4007,2021-06-26 09:16:07
237,4008,2021-06-26 22:12:01
237,425,2021-06-26 15:32:22
237,4009,2021-06-26 21:40:07
237,4010,2021-06-26 07:26:23
237,3038,2021-06-29 10:49:35
237,3339,2021-06-29 15:06:13
238,3405,2020-12-21 23:25:55
238,2924,2020-12-21 15:04:34
238,174,2020-12-21 15:03:53
238,2067,2020-12-21 16:49:25
240,555,2020-12-21 16:31:22
240,2986,2020-12-21 07:44:17
670,2762,2020-12-21 07:43:46
2320,122,2020-12-21 22:06:20
2321,2877,2020-12-21 17:07:19
2322,2755,2020-12-21 19:29:31
248,3397,2020-12-21 20:31:49
248,3027,2020-12-21 20:31:45
2323,2784,2020-12-21 20:31:53
2324,2920,2020-12-21 08:03:51
254,3108,2020-12-21 08:02:40
254,2817,2020-12-21 11:37:39
254,2813,2020-12-21 11:47:04
254,2823,2020-12-21 11:47:00
255,2262,2020-12-21 09:47:25
1399,2744,2020-12-21 09:47:21
1399,153,2020-12-21 19:52:33
256,2823,2020-12-21 19:52:05
2325,2777,2020-12-21 19:52:21
1040,1251,2020-12-21 18:24:26
2326,2326,2020-12-21 08:15:34
1403,2761,2020-12-21 08:14:43
2327,3143,2020-12-21 19:43:18
261,2897,2020-12-21 19:43:20
2328,2815,2020-12-21 19:24:03
262,1252,2020-12-21 23:46:19
1409,81,2020-12-21 23:26:15
2329,26,2020-12-21 23:51:21
269,2745,2020-12-21 23:21:07
1046,2916,2020-12-21 23:51:22
2330,2777,2020-12-21 11:43:55
2331,3134,2021-02-06 14:52:14
272,1915,2021-02-06 00:15:22
273,3198,2021-02-06 10:57:22
273,3868,2021-02-06 22:28:30
273,555,2021-02-06 08:49:46
273,2780,2021-02-06 08:54:03
273,637,2021-02-06 23:43:18
274,153,2021-02-06 09:57:44
690,2869,2021-02-06 01:55:23
1048,153,2021-02-06 19:44:34
695,4011,2021-02-06 19:42:41
695,2869,2021-02-06 13:14:32
2332,2831,2021-02-06 21:06:26
2333,2854,2021-02-06 07:54:59
2334,3142,2021-02-06 12:06:12
279,2206,2021-02-06 15:55:45
2335,2820,2021-02-06 19:47:56
703,2770,2021-02-06 20:22:46
2336,2759,2020-10-03 13:29:17
2337,2829,2020-10-03 10:28:06
2338,3770,2020-10-03 10:28:11
284,3072,2020-10-03 10:28:10
284,3591,2020-10-03 10:28:09
284,172,2020-10-03 04:42:48
284,2953,2020-10-03 07:43:40
284,2824,2020-10-03 07:42:03
284,2794,2020-10-03 07:42:47
2339,910,2020-10-03 07:41:14
2340,2912,2020-10-03 07:43:10
706,2756,2020-10-03 17:15:20
706,2067,2020-10-03 14:45:18
2341,2752,2020-10-03 08:33:05
2342,52,2020-10-03 08:58:11
2343,3572,2020-10-03 23:44:34
2344,1608,2020-10-03 02:57:07
1069,2883,2020-10-03 18:17:56
2345,4012,2020-10-03 18:05:51
2346,2773,2020-10-03 18:15:50
296,3072,2020-10-03 18:26:14
2347,3065,2020-10-03 04:03:51
2348,3082,2020-10-03 15:40:35
298,2988,2020-10-03 16:58:11
719,4013,2020-10-03 16:57:10
2349,555,2020-10-03 21:36:58
2350,2863,2020-10-03 21:38:22
2351,2777,2020-10-03 21:40:27
2352,2829,2020-10-03 21:39:19
2353,2863,2020-10-03 21:40:02
2353,78,2020-10-03 21:35:56
301,416,2020-10-03 21:38:05
1779,2752,2020-10-03 21:38:42
302,2744,2020-10-03 21:37:10
304,416,2020-10-03 08:30:49
2354,2817,2021-07-18 20:37:09
1085,3090,2021-07-18 17:52:55
2355,669,2021-07-18 17:52:54
308,3335,2021-07-18 21:23:13
308,3293,2021-07-18 21:23:02
308,3684,2020-12-09 20:34:00
308,137,2020-12-09 22:42:24
308,3336,2020-12-09 08:28:39
308,3153,2020-12-09 20:04:40
308,2825,2020-12-09 20:04:13
308,3101,2020-12-09 05:39:24
308,3154,2020-12-09 05:39:29
308,3034,2020-12-09 05:39:31
308,3155,2020-12-09 05:39:27
308,3339,2020-12-09 05:39:26
2356,2782,2020-12-09 14:58:11
311,4014,2020-12-09 14:57:48
311,4015,2020-12-09 14:58:12
311,1928,2020-12-09 07:03:24
311,1633,2020-12-09 10:46:09
311,4016,2020-12-09 07:44:11
311,3453,2020-12-09 07:44:16
311,3535,2020-12-09 07:44:17
311,4017,2020-12-09 07:44:18
311,2874,2020-12-09 07:44:13
311,3465,2020-12-09 07:45:53
311,4018,2020-12-09 14:45:13
311,4019,2020-12-09 15:09:41
311,187,2020-12-09 12:52:24
311,3206,2020-12-09 12:52:46
311,2768,2020-12-09 16:38:23
311,3359,2020-12-09 16:38:22
311,2856,2020-12-09 16:39:33
311,311,2020-12-09 16:38:09
311,4020,2020-12-09 16:38:16
311,4021,2020-12-09 07:44:48
311,3064,2020-12-09 08:16:36
311,2766,2020-12-09 08:16:53
2357,3237,2020-12-09 07:43:53
2358,1604,2020-12-09 07:34:41
2359,3157,2020-12-09 08:18:47
312,527,2020-12-09 00:59:08
312,925,2020-12-09 14:14:05
312,1633,2020-12-09 14:15:11
312,2767,2020-12-09 06:50:24
312,3060,2020-12-09 14:51:15
312,2750,2020-12-09 14:37:18
312,2922,2020-12-09 14:37:20
312,1471,2020-12-09 14:37:21
312,2766,2020-12-09 14:37:16
2360,4022,2020-12-09 14:37:19
2064,452,2020-12-09 18:51:10
322,3087,2021-08-11 20:48:05
322,3001,2021-08-11 23:35:35
322,3335,2021-08-11 23:28:18
322,3007,2021-08-11 23:30:21
322,3685,2021-08-11 09:14:32
322,3301,2021-08-11 23:47:15
322,3544,2021-08-11 23:45:37
322,3809,2021-08-11 23:53:31
322,2707,2021-08-11 23:53:28
1788,4023,2021-08-11 12:44:48
2361,4024,2021-08-11 12:45:25
326,2748,2021-08-11 13:26:49
738,1399,2021-08-11 13:37:19
2362,3109,2021-08-11 22:06:14
741,2762,2021-08-11 08:38:40
741,2750,2021-08-11 15:47:03
2363,2755,2021-08-11 15:47:06
2364,2811,2021-08-11 15:47:09
1454,3371,2021-08-11 15:47:07
745,107,2021-08-11 14:19:33
747,87,2021-08-11 22:02:40
334,213,2021-01-29 06:14:43
1106,3020,2021-01-29 21:44:18
2365,3751,2021-01-29 21:45:40
1108,726,2021-01-29 16:12:20
2366,3935,2021-01-29 14:29:02
337,555,2021-01-29 17:03:55
337,3141,2021-01-29 22:39:18
337,187,2021-01-29 22:37:27
337,3065,2021-01-29 12:27:38
2367,122,2021-01-29 10:07:56
2368,2860,2021-01-29 06:31:40
2369,70,2021-01-29 06:59:12
2370,3442,2021-01-29 11:29:22
2371,2796,2021-01-29 23:44:05
2372,2751,2021-01-29 10:03:32
2373,2373,2021-01-29 07:46:28
346,2648,2021-01-29 07:43:13
2374,2829,2021-01-29 07:44:13
2375,3365,2021-08-22 14:15:22
2376,2904,2021-08-22 22:33:39
767,2762,2021-08-22 15:05:25
348,3109,2021-08-22 14:13:52
2377,81,2021-08-22 21:47:00
349,3317,2021-08-22 23:56:58
770,1252,2021-08-22 08:42:02
1118,3091,2021-07-29 18:40:30
1118,2742,2021-07-29 17:17:24
2378,52,2021-07-29 17:20:27
773,2762,2021-07-29 22:53:31
2379,2904,2021-07-29 11:41:56
2380,87,2021-07-29 11:48:41
2381,555,2021-07-29 12:29:46
2382,2782,2021-07-29 21:10:19
353,2796,2021-07-29 20:49:42
353,1917,2021-07-07 14:29:33
353,4025,2021-07-07 22:10:02
353,3774,2021-07-07 22:24:09
353,3166,2021-07-07 17:12:37
353,3397,2021-07-07 17:42:09
353,3082,2021-07-07 20:33:45
353,4026,2021-07-07 17:44:30
353,3237,2021-07-07 14:43:03
353,3413,2021-07-07 00:03:44
353,171,2021-07-07 16:05:26
353,2854,2021-07-07 18:02:56
353,4027,2021-07-07 16:57:49
353,686,2021-07-07 21:47:11
353,2051,2021-07-07 14:55:27
353,304,2021-07-07 11:13:07
354,3200,2021-07-07 14:03:29
2383,2751,2021-07-07 13:58:23
2384,2782,2021-07-07 17:57:36
1818,2817,2021-07-07 21:04:59
2385,2784,2021-07-07 18:57:51
2386,4028,2021-07-07 20:42:01
779,765,2021-07-07 22:13:27
779,2648,2021-02-18 22:13:24
780,52,2021-02-18 19:22:23
2387,3735,2021-02-18 20:11:47
356,3128,2021-02-18 22:48:35
2388,2782,2021-02-18 17:45:45
1825,4029,2021-02-18 10:11:47
1473,3499,2020-09-18 08:15:02
785,2866,2020-09-18 07:54:37
2389,2766,2020-09-18 19:20:53
365,3001,2020-09-18 21:12:05
365,3297,2020-09-18 21:10:44
365,3088,2020-09-18 14:43:58
365,2797,2020-09-18 15:17:09
365,137,2020-09-18 15:16:10
365,3151,2020-09-18 15:15:51
365,3299,2020-09-18 15:14:03
365,3521,2020-09-18 15:17:19
365,3006,2020-09-18 15:15:23
365,3317,2020-09-18 15:17:27
365,3152,2020-09-18 15:13:08
365,3153,2020-09-18 15:18:17
365,3099,2020-09-18 15:17:41
365,2040,2020-09-18 15:17:49
365,3544,2020-09-18 15:15:59
365,3033,2020-09-18 17:36:27
365,3009,2020-09-18 16:21:08
365,441,2020-09-18 16:10:28
365,3155,2020-09-18 23:09:03
365,2707,2020-09-18 09:25:52
366,4030,2020-09-18 09:46:27
366,4031,2020-09-18 06:34:32
366,4032,2020-09-18 22:16:15
366,3179,2020-09-18 07:07:16
366,4033,2020-09-18 07:07:14
366,3094,2020-09-18 07:06:47
366,4034,2020-09-18 07:06:06
366,1943,2020-09-18 20:46:18
366,2748,2020-09-18 20:46:17
366,2871,2020-09-18 20:46:20
366,3931,2020-09-18 06:36:46
366,637,2020-09-18 20:45:02
366,2854,2020-09-18 16:37:48
366,4035,2020-09-18 16:47:31
366,4036,2020-09-18 22:32:16
366,3275,2020-09-18 15:21:55
366,4037,2020-08-14 16:32:30
366,3485,2020-08-14 14:33:58
366,3035,2020-08-14 11:55:43
2390,2755,2020-08-14 15:38:05
2391,3082,2020-08-14 23:06:28
2392,2751,2020-08-14 15:34:12
2393,2797,2020-08-14 11:34:31
368,2745,2020-08-14 09:12:41
2394,3090,2020-08-14 23:01:19
2395,3499,2020-08-14 23:40:00
2396,947,2020-08-14 23:07:07
1478,1260,2020-08-14 07:29:28
2397,2752,2020-08-14 07:29:50
2398,78,2020-08-14 11:57:14
1485,3089,2020-08-14 12:24:15
2399,2904,2020-08-14 20:34:17
2107,2754,2020-08-14 21:19:21
2400,78,2020-08-14 23:41:58
2113,754,2020-08-14 23:44:06
2401,52,2020-08-14 23:48:42
2402,2815,2020-08-14 23:43:24
2403,4038,2020-08-14 23:43:46
2404,2827,2020-08-14 23:45:14
380,552,2020-08-14 21:55:22
380,2864,2020-08-14 19:13:38
1835,2909,2020-08-14 12:20:07
2405,87,2020-08-14 22:25:44
2406,4039,2020-08-14 23:46:46
2407,2833,2020-08-14 15:10:03
2408,2782,2020-08-14 15:07:53
2409,52,2020-08-14 15:04:38
2410,3881,2020-08-14 15:04:36
2411,52,2020-08-14 15:10:00
2412,4040,2020-08-14 15:04:37
2413,533,2020-08-14 15:04:34
391,4041,2020-08-14 15:10:01
2414,2564,2020-08-14 01:04:02
2415,2564,2021-02-24 14:11:47
2416,2820,2021-02-24 14:03:03
2417,2067,2021-02-24 16:39:26
2120,1399,2021-02-24 14:54:03
804,2752,2021-02-24 21:18:22
2418,4042,2021-02-24 21:19:28
2419,1608,2021-02-24 21:18:57
1495,2762,2021-02-24 21:23:42
2125,1252,2021-02-24 21:20:05
2125,2862,2021-02-24 21:22:21
1498,555,2021-02-24 17:39:22
399,568,2021-02-24 20:27:25
399,2776,2021-09-17 21:30:36
2420,3198,2021-09-17 17:22:33
1841,52,2021-09-17 17:45:57
2421,123,2021-09-17 14:49:02
2128,138,2021-09-17 16:38:24
2422,2262,2021-09-17 17:44:16
1843,3081,2021-09-17 15:33:18
404,1742,2021-09-17 09:46:48
404,2750,2020-09-03 22:24:17
2423,441,2020-09-03 10:15:23
1504,153,2020-09-03 12:02:20
1153,2759,2020-09-03 09:13:15
2424,3044,2020-09-03 09:16:12
2425,2779,2020-09-03 16:03:39
405,24,2020-09-03 16:02:10
405,3290,2020-09-03 22:17:24
405,2904,2020-09-03 07:55:45
405,2750,2020-09-03 19:42:46
405,311,2020-09-03 06:34:37
2426,663,2020-09-03 08:39:59
408,171,2020-09-03 07:45:02
824,2820,2020-09-03 07:44:42
824,81,2020-09-03 09:02:55
2427,2752,2020-09-03 07:21:51
2428,2820,2020-09-03 06:02:09
2429,4043,2020-09-03 06:03:06
1160,597,2020-09-03 07:44:05
416,79,2020-09-03 09:50:04
416,2770,2020-09-03 22:24:11
416,2782,2020-09-03 21:59:31
416,2327,2020-09-03 21:59:29
416,2757,2020-09-03 21:58:58
416,284,2020-09-03 21:59:00
2138,4044,2020-09-03 09:04:04
832,2695,2020-09-03 15:18:46
1163,2916,2020-09-03 11:09:00
2430,2755,2020-09-03 06:02:00
2431,2915,2020-09-03 22:35:39
421,3290,2020-09-03 22:35:01
2432,4045,2020-09-03 22:20:52
837,2865,2020-09-03 22:20:51
1853,1608,2020-09-03 22:20:49
424,70,2020-09-03 06:48:19
424,2989,2020-09-03 22:14:51
2143,84,2020-09-03 22:14:53
2433,78,2020-09-03 22:14:50
425,171,2020-09-03 23:47:24
425,3325,2020-09-03 23:20:22
839,555,2020-09-03 15:39:01
2434,89,2020-09-03 20:40:01
430,4046,2020-09-03 20:40:03
430,81,2020-09-03 20:39:58
430,107,2020-09-03 20:40:00
430,2920,2020-09-03 20:40:06
430,4047,2020-09-03 20:39:59
430,273,2020-09-03 20:40:02
430,2755,2020-09-03 20:39:56
2435,1347,2020-09-03 16:07:29
2436,2742,2020-09-03 12:37:24
1861,2829,2020-09-03 23:18:45
432,3001,2020-09-03 23:38:49
432,2919,2020-09-03 12:37:58
432,3005,2020-09-03 15:38:46
432,3334,2020-08-20 14:56:11
432,3335,2020-08-20 14:34:09
432,3293,2020-08-20 14:32:44
432,2790,2020-08-20 22:02:26
432,3032,2020-08-20 13:49:34
432,3337,2020-08-20 23:27:10
432,3523,2020-08-20 23:26:34
432,3685,2020-08-20 17:41:42
432,3052,2020-08-20 22:40:55
432,2766,2020-08-20 07:33:43
432,3009,2020-08-20 07:31:36
432,3809,2020-08-20 07:34:39
432,3035,2020-08-20 09:06:28
1862,2755,2020-08-20 09:06:26
2437,2782,2020-08-20 09:06:00
2438,3038,2020-08-20 09:05:46
2439,2782,2020-08-20 09:05:42
441,441,2020-08-20 11:41:03
444,3082,2020-08-20 11:41:02
444,3634,2020-08-20 11:40:11
855,70,2020-08-20 14:56:42
447,171,2020-08-20 09:54:07
2440,2909,2020-08-20 07:14:32
2441,2989,2020-08-20 07:13:18
2442,81,2020-08-20 07:14:58
2443,1608,2020-08-20 13:28:07
2444,2644,2020-08-20 13:14:23
451,597,2020-08-20 08:31:18
452,2786,2020-08-20 08:29:50
452,3193,2020-08-20 08:30:38
2445,3126,2020-08-20 08:32:57
1188,2909,2020-08-20 08:39:16
2446,2829,2020-08-20 08:32:21
2447,1608,2020-08-20 08:30:27
2448,4048,2020-08-20 08:32:14
2449,4049,2020-08-20 08:30:05
2450,3046,2020-08-20 08:30:03
1200,2904,2020-08-20 23:58:16
1885,754,2020-08-20 08:18:40
2451,3397,2020-08-20 13:16:54
2452,3397,2020-08-20 12:26:41
2453,421,2020-08-20 19:32:28
2454,314,2020-08-20 14:55:03
2455,3040,2020-08-20 14:58:05
1562,1252,2020-08-20 02:08:45
2456,555,2020-08-20 01:58:56
868,2555,2020-08-20 02:01:28
868,159,2020-08-20 01:58:45
2457,4050,2020-08-20 14:37:13
2458,1526,2020-08-20 07:52:07
2459,3918,2020-08-20 07:54:12
2460,2752,2020-08-20 13:41:20
2461,2901,2020-08-20 13:43:22
2462,2864,2020-08-20 13:41:22
480,3966,2020-08-20 13:41:21
480,3150,2021-08-05 16:39:37
480,25,2021-08-05 05:56:30
480,3582,2021-08-05 05:59:17
480,2842,2021-08-05 05:58:38
480,2843,2021-08-05 05:55:58
480,3967,2021-08-05 05:58:14
480,1953,2021-08-05 05:57:33
480,3744,2021-08-05 06:00:44
480,3860,2021-08-05 05:59:40
480,2784,2021-08-05 09:58:58
480,3047,2021-08-05 10:55:29
480,4051,2021-08-05 22:58:36
480,3968,2021-08-05 19:59:54
480,3969,2021-08-05 20:00:59
480,3861,2021-08-05 13:31:32
480,2853,2021-08-05 14:48:01
480,3409,2021-08-05 14:53:31
480,3089,2021-08-05 16:08:14
480,3756,2021-02-16 18:55:50
480,2370,2021-02-16 07:42:53
480,3275,2021-02-16 07:42:26
480,3587,2021-02-16 07:41:07
480,3411,2021-02-16 00:37:29
2463,335,2021-02-16 11:03:21
2464,2824,2020-09-23 15:08:25
2465,2012,2020-09-23 15:07:21
2466,2752,2020-09-23 15:07:19
1573,4052,2020-09-23 06:58:04
2467,3131,2020-09-23 06:58:23
2468,1633,2020-09-23 16:43:52
490,87,2020-09-23 16:43:55
2469,555,2020-09-23 16:43:49
2470,2904,2020-09-23 16:43:50
2471,3130,2020-09-23 16:39:30
2472,3035,2020-09-23 17:41:59
2473,2869,2020-09-23 17:41:58
2474,2833,2020-09-23 17:42:00
1592,174,2020-09-23 20:32:16
2475,2897,2020-09-23 16:58:58
2476,2853,2020-09-23 01:17:18
2477,3381,2020-09-23 05:38:29
2478,2067,2020-09-23 13:20:31
2479,3110,2020-09-23 13:20:28
2480,2817,2020-09-23 07:37:43
2207,171,2020-09-23 14:23:29
